strata_no,crop,land_type,time,N2Oflux,NOflux,N2flux,CH4,NIT,ANNPPT
79,idle,switchgrass75,2003,0.030042,0.070496,0.0,0.291747,1.51977,80.747902
79,idle,switchgrass75,2004,0.042623,0.012579,0.0,0.248039,2.120032,135.374115
79,idle,switchgrass75,2005,0.041994,0.004836,0.0,0.232876,2.166732,133.875824
79,idle,switchgrass75,2006,0.062174,0.088259,0.009161,0.206877,2.288108,168.569321
79,idle,switchgrass75,2007,0.03944,0.089667,0.0,0.244038,1.996132,136.082245
79,idle,switchgrass75,2008,0.056602,0.089966,0.015562,0.246958,2.04163,121.303833
79,idle,switchgrass75,2009,0.050499,0.100724,0.0,0.217362,2.628783,146.137024
79,idle,switchgrass75,2010,0.052822,0.097984,0.003512,0.21569,2.529032,180.862717
79,idle,switchgrass75,2011,0.058217,0.089267,0.006785,0.225823,2.219225,125.201721
79,idle,switchgrass75,2012,0.054608,0.102922,0.003753,0.226142,2.587438,116.666748
79,idle,switchgrass75,2013,0.048629,0.107591,4e-05,0.253488,2.569347,120.562538
79,idle,switchgrass75,2014,0.041564,0.093519,0.0,0.260912,2.266121,112.79171
79,idle,switchgrass75,2015,0.046301,0.084192,0.0035,0.237472,2.07388,123.40094
79,idle,switchgrass75,2016,0.06122,0.120965,0.00185,0.207188,3.198043,141.141342
79,idle,switchgrass75,2017,0.03719,0.084276,7.3e-05,0.263947,1.908324,123.736481
79,idle,switchgrass75,2018,0.081038,0.124951,0.001082,0.18825,4.20258,149.332138
79,idle,switchgrass75,2019,0.125083,0.13322,0.016217,0.192173,6.255535,141.567657
79,idle,switchgrass75,2020,0.113654,0.116291,0.002399,0.216006,6.198483,123.376808
79,idle,switchgrass75,2021,0.142878,0.14935,0.000915,0.193461,8.213604,140.698013
79,idle,switchgrass75,2022,0.115636,0.114593,0.002979,0.227879,6.037264,150.380646
79,idle,switchgrass75,2023,0.151197,0.147398,0.012024,0.194946,7.392856,136.799057
79,idle,switchgrass75,2024,0.137451,0.154342,0.000531,0.196564,7.987736,147.409042
79,idle,switchgrass75,2025,0.131567,0.139838,0.000506,0.231553,7.702065,121.833733
79,idle,switchgrass75,2026,0.126629,0.132244,0.000378,0.223507,7.319571,131.899338
79,idle,switchgrass75,2027,0.138554,0.096008,0.047333,0.253843,4.57561,104.227684
79,idle,switchgrass75,2028,0.155164,0.155174,0.012743,0.214166,7.796235,151.75795
79,idle,switchgrass75,2029,0.146722,0.143353,0.00196,0.209008,8.361191,136.401917
79,idle,switchgrass75,2030,0.144559,0.144635,0.001003,0.193428,8.380278,159.030472
79,idle,switchgrass75,2031,0.11717,0.121823,0.000395,0.231156,6.631068,115.214417
79,idle,switchgrass75,2032,0.138289,0.132028,0.006094,0.212777,6.869564,149.281464
79,idle,switchgrass75,2033,0.105708,0.119096,0.000264,0.239553,6.048911,119.790215
79,idle,switchgrass75,2034,0.103601,0.132561,9.8e-05,0.264549,5.845146,80.747902
79,idle,switchgrass75,2035,0.134898,0.021174,0.000303,0.223533,7.925907,135.374115
79,idle,switchgrass75,2036,0.133284,0.007096,0.00059,0.213259,7.953305,133.875824
79,idle,switchgrass75,2037,0.169137,0.145421,0.016968,0.188099,8.126822,168.569321
79,idle,switchgrass75,2038,0.113886,0.123789,0.000156,0.221999,6.58646,136.082245
79,idle,switchgrass75,2039,0.156211,0.130623,0.025898,0.229606,6.302629,121.303833
79,idle,switchgrass75,2040,0.15033,0.145388,0.003409,0.200961,8.522183,146.137024
79,idle,switchgrass75,2041,0.147161,0.132588,0.011552,0.195338,7.486267,180.862717
79,idle,switchgrass75,2042,0.144632,0.1272,0.00998,0.209641,7.390246,125.201721
79,idle,switchgrass75,2043,0.15057,0.147448,0.007821,0.213899,7.919985,116.666748
79,idle,switchgrass75,2044,0.12263,0.149846,0.00095,0.237095,6.987562,120.562538
79,idle,switchgrass75,2045,0.102012,0.105343,0.000203,0.241523,5.791427,112.79171
79,idle,switchgrass75,2046,0.135017,0.141563,0.009501,0.220021,7.020077,123.40094
79,idle,switchgrass75,2047,0.155474,0.160698,0.007216,0.193467,8.573121,141.141342
79,idle,switchgrass75,2048,0.108962,0.10971,0.001459,0.240274,6.320211,123.736481
79,idle,switchgrass75,2049,0.148344,0.153226,0.0009,0.206515,8.602258,149.332138
79,idle,switchgrass75,2050,0.150691,0.145888,0.016558,0.203341,7.401853,141.567657
79,idle,switchgrass75,2051,0.129136,0.132029,0.002395,0.216394,7.209214,123.376808
79,idle,switchgrass75,2052,0.151159,0.157905,0.000834,0.193625,8.755018,140.698013
79,idle,switchgrass75,2053,0.118234,0.117498,0.002824,0.227979,6.224245,150.380646
79,idle,switchgrass75,2054,0.152702,0.149318,0.011294,0.194993,7.519793,136.799057
79,idle,switchgrass75,2055,0.138883,0.155825,0.000479,0.196599,8.10252,147.409042
79,idle,switchgrass75,2056,0.132386,0.140632,0.000486,0.231581,7.767484,121.833733
79,idle,switchgrass75,2057,0.127197,0.132811,0.000347,0.223528,7.368399,131.899338
79,idle,switchgrass75,2058,0.137755,0.096316,0.045455,0.253859,4.609331,104.227684
79,idle,switchgrass75,2059,0.155096,0.155479,0.012141,0.214177,7.831551,151.75795
79,idle,switchgrass75,2060,0.146874,0.143635,0.001844,0.209016,8.39064,136.401917
79,idle,switchgrass75,2061,0.144733,0.144777,0.00095,0.193434,8.404179,159.030472
79,idle,switchgrass75,2062,0.117256,0.121895,0.000383,0.231161,6.645266,115.214417
79,idle,switchgrass75,2063,0.137913,0.132021,0.005805,0.21278,6.879158,149.281464
79,idle,switchgrass75,2064,0.105743,0.119076,0.000254,0.239556,6.057784,119.790215
79,idle,switchgrass75,2065,0.103683,0.132637,9.5e-05,0.264552,5.852277,80.747902
79,idle,switchgrass75,2066,0.134947,0.021246,0.000299,0.223534,7.93796,135.374115
79,idle,switchgrass75,2067,0.133233,0.007106,0.000574,0.21326,7.95934,133.875824
79,idle,switchgrass75,2068,0.168507,0.145082,0.016367,0.1881,8.120456,168.569321
3,idle,switchgrass75,1975,0.063644,0.067405,0.009621,0.181092,1.086825,155.116974
3,idle,switchgrass75,1976,0.014903,0.046894,0.0,0.203715,0.705263,127.419052
3,idle,switchgrass75,1977,0.017775,0.044093,0.003206,0.20713,0.717605,118.088028
3,idle,switchgrass75,1978,0.020683,0.054682,0.0,0.163285,1.016557,144.686295
3,idle,switchgrass75,1979,0.018347,0.050831,0.0,0.165114,0.861249,173.853271
3,idle,switchgrass75,1980,0.029048,0.05107,0.004898,0.178766,0.870424,120.961914
3,idle,switchgrass75,1981,0.022487,0.061803,0.001167,0.195174,1.026475,107.153473
3,idle,switchgrass75,1982,0.020558,0.063063,0.0,0.219316,0.97551,120.415733
3,idle,switchgrass75,1983,0.017052,0.053195,0.0,0.232737,0.812066,105.983932
3,idle,switchgrass75,1984,0.023582,0.060808,0.001111,0.194645,1.005342,129.975586
3,idle,switchgrass75,1985,0.029183,0.08304,0.0,0.168192,1.388758,139.572556
3,idle,switchgrass75,1986,0.017904,0.058148,0.0,0.235091,0.828306,122.449692
3,idle,switchgrass75,1987,0.033185,0.089625,0.0,0.173837,1.600473,149.393951
3,idle,switchgrass75,1988,0.035287,0.084528,0.002789,0.148762,1.555114,148.35675
3,idle,switchgrass75,1989,0.028601,0.080095,0.0,0.179278,1.388757,125.047943
3,idle,switchgrass75,1990,0.032702,0.088956,1.8e-05,0.161677,1.557728,141.96521
3,idle,switchgrass75,1991,0.029787,0.071815,0.003487,0.212605,1.091179,137.576752
3,idle,switchgrass75,1992,0.033441,0.093673,0.000112,0.165536,1.558066,138.745132
3,idle,switchgrass75,1993,0.032497,0.09817,0.0,0.170828,1.54698,146.166794
3,idle,switchgrass75,1994,0.030069,0.088787,0.0,0.220043,1.450891,111.499336
3,idle,switchgrass75,1995,0.03628,0.098962,0.002378,0.183953,1.685807,133.419678
3,idle,switchgrass75,1996,0.023532,0.069752,0.003058,0.259114,0.967115,101.660469
3,idle,switchgrass75,1997,0.045888,0.096166,0.005092,0.192877,1.63502,143.422775
3,idle,switchgrass75,1998,0.054613,0.103941,0.007203,0.172999,1.906977,134.24881
3,idle,switchgrass75,1999,0.041338,0.116653,0.0,0.166938,2.0194,153.590607
3,idle,switchgrass75,2000,0.039021,0.107851,0.0,0.17715,1.922245,118.904243
3,idle,switchgrass75,2001,0.043137,0.104025,0.002142,0.189325,1.781949,143.852585
3,idle,switchgrass75,2002,0.025296,0.090741,0.0,0.240074,1.178518,105.318329
3,idle,switchgrass75,2003,0.030024,0.092516,0.0,0.261897,1.492349,79.196388
3,idle,switchgrass75,2004,0.038381,0.016528,0.0,0.198503,1.783213,133.942474
3,idle,switchgrass75,2005,0.041366,0.008212,0.0,0.17816,2.033849,136.611191
3,idle,switchgrass75,2006,0.047458,0.104636,0.005323,0.171258,1.811907,155.116974
3,idle,switchgrass75,2007,0.033911,0.107507,0.0,0.205486,1.60277,127.419052
3,idle,switchgrass75,2008,0.042459,0.092341,0.010813,0.216255,1.545332,118.088028
3,idle,switchgrass75,2009,0.047364,0.126484,0.0,0.164227,2.324062,144.686295
3,idle,switchgrass75,2010,0.045802,0.122658,0.001605,0.163929,2.179588,173.853271
3,idle,switchgrass75,2011,0.049245,0.10613,0.004787,0.181039,1.833086,120.961914
3,idle,switchgrass75,2012,0.044925,0.122393,0.00281,0.196555,2.037241,107.153473
3,idle,switchgrass75,2013,0.038379,0.117618,0.0,0.221305,1.857364,120.415733
3,idle,switchgrass75,2014,0.032037,0.09921,0.0,0.232807,1.580275,105.983932
3,idle,switchgrass75,2015,0.041651,0.102693,0.002859,0.195243,1.796068,129.975586
3,idle,switchgrass75,2016,0.050935,0.143574,0.0,0.168076,2.544162,139.572556
3,idle,switchgrass75,2017,0.032387,0.105487,0.0,0.234405,1.591614,122.449692
3,idle,switchgrass75,2018,0.103566,0.205778,0.0,0.117959,5.456633,149.393951
3,idle,switchgrass75,2019,0.128401,0.184947,0.004539,0.119421,7.441214,148.35675
3,idle,switchgrass75,2020,0.096001,0.134811,0.0,0.163922,5.286178,125.047943
3,idle,switchgrass75,2021,0.129251,0.178044,2.8e-05,0.14341,7.183839,141.96521
3,idle,switchgrass75,2022,0.102995,0.135874,0.004206,0.186337,4.981556,137.576752
3,idle,switchgrass75,2023,0.125839,0.187257,0.00125,0.149539,6.752747,138.745132
3,idle,switchgrass75,2024,0.128091,0.18241,0.0,0.146367,7.294417,146.166794
3,idle,switchgrass75,2025,0.109004,0.154712,0.0,0.198791,6.095918,111.499336
3,idle,switchgrass75,2026,0.137924,0.158786,0.018506,0.167889,6.890716,133.419678
3,idle,switchgrass75,2027,0.117421,0.143146,0.036695,0.224191,4.571952,101.660469
3,idle,switchgrass75,2028,0.150942,0.19068,0.014941,0.16834,7.365687,143.422775
3,idle,switchgrass75,2029,0.147892,0.170893,0.010046,0.15879,7.009624,134.24881
3,idle,switchgrass75,2030,0.129894,0.181371,0.0,0.144602,7.281364,153.590607
3,idle,switchgrass75,2031,0.116198,0.153523,0.0,0.171372,6.34339,118.904243
3,idle,switchgrass75,2032,0.124231,0.155742,0.005419,0.164167,6.060472,143.852585
3,idle,switchgrass75,2033,0.091596,0.160064,0.0,0.211774,5.065484,105.318329
3,idle,switchgrass75,2034,0.109472,0.191492,0.0,0.225447,6.278813,79.196388
3,idle,switchgrass75,2035,0.11952,0.022802,0.0,0.175048,6.684069,133.942474
3,idle,switchgrass75,2036,0.129101,0.010935,0.0,0.160902,7.610395,136.611191
3,idle,switchgrass75,2037,0.142242,0.166981,0.01583,0.146677,6.891894,155.116974
3,idle,switchgrass75,2038,0.102933,0.150038,0.0,0.172965,5.770661,127.419052
3,idle,switchgrass75,2039,0.139457,0.148112,0.033223,0.19148,5.588863,118.088028
3,idle,switchgrass75,2040,0.138142,0.171998,0.001982,0.147041,7.654739,144.686295
3,idle,switchgrass75,2041,0.132437,0.156363,0.01437,0.144949,6.508432,173.853271
3,idle,switchgrass75,2042,0.129053,0.144918,0.008535,0.161598,6.502721,120.961914
3,idle,switchgrass75,2043,0.123901,0.171408,0.006787,0.179512,6.374917,107.153473
3,idle,switchgrass75,2044,0.10442,0.169501,2.5e-05,0.199595,5.857893,120.415733
3,idle,switchgrass75,2045,0.092775,0.130934,0.0,0.197698,5.224358,105.983932
3,idle,switchgrass75,2046,0.125242,0.173044,0.007512,0.169944,6.452264,129.975586
3,idle,switchgrass75,2047,0.123546,0.170723,0.001869,0.151538,6.779391,139.572556
3,idle,switchgrass75,2048,0.090032,0.126704,0.001198,0.201897,5.066076,122.449692
3,idle,switchgrass75,2049,0.135943,0.183393,0.0,0.14925,7.664605,149.393951
3,idle,switchgrass75,2050,0.130332,0.168165,0.005076,0.135072,6.859334,148.35675
3,idle,switchgrass75,2051,0.107479,0.149362,0.0,0.164433,6.056215,125.047943
3,idle,switchgrass75,2052,0.129649,0.177958,2.7e-05,0.143546,7.230112,141.96521
3,idle,switchgrass75,2053,0.098944,0.130012,0.00387,0.186416,4.770083,137.576752
3,idle,switchgrass75,2054,0.118736,0.175988,0.001232,0.149569,6.340451,138.745132
3,idle,switchgrass75,2055,0.119506,0.168968,0.0,0.146391,6.778908,146.166794
3,idle,switchgrass75,2056,0.102236,0.144761,0.0,0.198812,5.700975,111.499336
3,idle,switchgrass75,2057,0.130566,0.149499,0.017801,0.167912,6.522275,133.419678
3,idle,switchgrass75,2058,0.111457,0.136468,0.034067,0.22419,4.347898,101.660469
3,idle,switchgrass75,2059,0.142991,0.180505,0.013653,0.168341,6.978429,143.422775
3,idle,switchgrass75,2060,0.139708,0.161197,0.008924,0.158789,6.605775,134.24881
3,idle,switchgrass75,2061,0.123023,0.171257,0.0,0.144668,6.897813,153.590607
3,idle,switchgrass75,2062,0.111131,0.146475,0.0,0.171383,6.060161,118.904243
3,idle,switchgrass75,2063,0.118106,0.147568,0.004925,0.164186,5.743187,143.852585
3,idle,switchgrass75,2064,0.088455,0.153802,0.0,0.211782,4.889941,105.318329
3,idle,switchgrass75,2065,0.106165,0.185315,0.0,0.225474,6.07482,79.196388
3,idle,switchgrass75,2066,0.11478,0.022289,0.0,0.17508,6.418882,133.942474
3,idle,switchgrass75,2067,0.124475,0.010579,0.0,0.160905,7.341392,136.611191
3,idle,switchgrass75,2068,0.136402,0.159868,0.014579,0.146691,6.61472,155.116974
80,idle,switchgrass75,1975,0.080932,0.052653,0.013169,0.204765,1.14262,168.569321
80,idle,switchgrass75,1976,0.012071,0.025675,0.0,0.23151,0.554279,136.082245
80,idle,switchgrass75,1977,0.019022,0.02873,0.003506,0.231257,0.597517,121.303833
80,idle,switchgrass75,1978,0.016905,0.030831,0.0,0.209139,0.776795,146.137024
80,idle,switchgrass75,1979,0.016058,0.029861,2e-06,0.20869,0.696997,180.862717
80,idle,switchgrass75,1980,0.027819,0.030766,0.004655,0.215729,0.718159,125.201721
80,idle,switchgrass75,1981,0.021029,0.03814,0.000994,0.217078,0.898098,116.666748
80,idle,switchgrass75,1982,0.018887,0.037926,4.3e-05,0.246032,0.852625,120.562538
80,idle,switchgrass75,1983,0.015853,0.033027,0.0,0.252049,0.713468,112.79171
80,idle,switchgrass75,1984,0.021378,0.035648,0.002368,0.228662,0.774084,123.40094
80,idle,switchgrass75,1985,0.02621,0.049576,0.0,0.200279,1.14379,141.141342
80,idle,switchgrass75,1986,0.015214,0.032479,0.0,0.254781,0.639754,123.736481
80,idle,switchgrass75,1987,0.026963,0.0505,0.0,0.222042,1.177678,149.332138
80,idle,switchgrass75,1988,0.029506,0.049271,0.00279,0.204415,1.135755,141.567657
80,idle,switchgrass75,1989,0.0289,0.050415,0.001116,0.21584,1.175368,123.376808
80,idle,switchgrass75,1990,0.029021,0.054293,7e-06,0.200612,1.271858,140.698013
80,idle,switchgrass75,1991,0.029204,0.046444,0.00261,0.232507,0.98608,150.380646
80,idle,switchgrass75,1992,0.038343,0.054243,0.005871,0.2013,1.20887,136.799057
80,idle,switchgrass75,1993,0.029372,0.060626,0.0,0.208825,1.276552,147.409042
80,idle,switchgrass75,1994,0.030778,0.062918,0.0,0.237187,1.398168,121.833733
80,idle,switchgrass75,1995,0.028064,0.057345,0.0,0.225423,1.239048,131.899338
80,idle,switchgrass75,1996,0.019829,0.036773,0.002741,0.268706,0.70277,104.227684
80,idle,switchgrass75,1997,0.041265,0.062332,0.004367,0.224365,1.320254,151.75795
80,idle,switchgrass75,1998,0.039432,0.065871,0.000702,0.209391,1.674865,136.401917
80,idle,switchgrass75,1999,0.03609,0.065923,0.0,0.204686,1.605514,159.030472
80,idle,switchgrass75,2000,0.033306,0.063906,2.7e-05,0.22746,1.500556,115.214417
80,idle,switchgrass75,2001,0.04148,0.066247,0.002549,0.225019,1.452219,149.281464
80,idle,switchgrass75,2002,0.021891,0.048543,0.0,0.253396,0.899139,119.790215
80,idle,switchgrass75,2003,0.023398,0.051469,0.0,0.283383,1.028956,80.747902
80,idle,switchgrass75,2004,0.034365,0.009371,0.0,0.241123,1.462408,135.374115
80,idle,switchgrass75,2005,0.0337,0.003728,0.0,0.223966,1.508965,133.875824
80,idle,switchgrass75,2006,0.05507,0.068913,0.009285,0.199863,1.651577,168.569321
80,idle,switchgrass75,2007,0.031714,0.067756,0.0,0.235388,1.388678,136.082245
80,idle,switchgrass75,2008,0.046786,0.068337,0.012319,0.239234,1.417439,121.303833
80,idle,switchgrass75,2009,0.040903,0.07647,0.0,0.210192,1.855009,146.137024
80,idle,switchgrass75,2010,0.04309,0.074792,0.002633,0.208366,1.804233,180.862717
80,idle,switchgrass75,2011,0.050554,0.068468,0.006854,0.21804,1.568012,125.201721
80,idle,switchgrass75,2012,0.045379,0.078601,0.003837,0.218818,1.842126,116.666748
80,idle,switchgrass75,2013,0.038764,0.079937,3.5e-05,0.245481,1.791063,120.562538
80,idle,switchgrass75,2014,0.033291,0.070281,0.0,0.251676,1.603954,112.79171
80,idle,switchgrass75,2015,0.038645,0.06403,0.003582,0.229845,1.450989,123.40094
80,idle,switchgrass75,2016,0.051041,0.093147,0.001914,0.199682,2.344626,141.141342
80,idle,switchgrass75,2017,0.030274,0.064517,8.3e-05,0.254755,1.364832,123.736481
80,idle,switchgrass75,2018,0.058938,0.087809,0.0,0.183709,2.825808,149.332138
80,idle,switchgrass75,2019,0.097788,0.091782,0.016474,0.191556,4.284169,141.567657
80,idle,switchgrass75,2020,0.092812,0.088247,0.002094,0.213317,4.633635,123.376808
80,idle,switchgrass75,2021,0.117495,0.115481,9e-06,0.190494,6.293976,140.698013
80,idle,switchgrass75,2022,0.095745,0.087105,0.00297,0.225511,4.464268,150.380646
80,idle,switchgrass75,2023,0.128778,0.114729,0.012538,0.192049,5.673629,136.799057
80,idle,switchgrass75,2024,0.115718,0.122377,2e-06,0.194255,6.268143,147.409042
80,idle,switchgrass75,2025,0.10886,0.108544,0.0,0.230101,5.896906,121.833733
80,idle,switchgrass75,2026,0.104745,0.102731,0.0,0.222543,5.567304,131.899338
80,idle,switchgrass75,2027,0.120584,0.072825,0.048916,0.250566,3.318353,104.227684
80,idle,switchgrass75,2028,0.134143,0.123326,0.01415,0.211909,6.056099,151.75795
80,idle,switchgrass75,2029,0.127441,0.116545,0.001903,0.206576,6.709095,136.401917
80,idle,switchgrass75,2030,0.126951,0.11914,0.0,0.191071,6.903778,159.030472
80,idle,switchgrass75,2031,0.098874,0.096766,2.9e-05,0.228228,5.125673,115.214417
80,idle,switchgrass75,2032,0.120164,0.10371,0.006197,0.210729,5.343462,149.281464
80,idle,switchgrass75,2033,0.085175,0.089995,0.0,0.237396,4.465673,119.790215
80,idle,switchgrass75,2034,0.083848,0.102158,0.0,0.263262,4.35468,80.747902
80,idle,switchgrass75,2035,0.115065,0.016317,0.0,0.222536,6.266831,135.374115
80,idle,switchgrass75,2036,0.113155,0.005572,0.0,0.21006,6.395064,133.875824
80,idle,switchgrass75,2037,0.154064,0.121441,0.018189,0.186172,6.755543,168.569321
80,idle,switchgrass75,2038,0.098738,0.103186,0.0,0.219102,5.287161,136.082245
80,idle,switchgrass75,2039,0.139691,0.10278,0.031698,0.227575,4.8354,121.303833
80,idle,switchgrass75,2040,0.130233,0.118239,0.003673,0.199218,6.791856,146.137024
80,idle,switchgrass75,2041,0.13109,0.10999,0.01197,0.193219,6.084377,180.862717
80,idle,switchgrass75,2042,0.128458,0.102609,0.010795,0.207404,5.915722,125.201721
80,idle,switchgrass75,2043,0.130628,0.119308,0.008016,0.211461,6.311862,116.666748
80,idle,switchgrass75,2044,0.102578,0.116473,3.7e-05,0.234209,5.505751,120.562538
80,idle,switchgrass75,2045,0.08831,0.0873,0.0,0.23809,4.585007,112.79171
80,idle,switchgrass75,2046,0.113712,0.110236,0.009385,0.217491,5.379728,123.40094
80,idle,switchgrass75,2047,0.137014,0.133363,0.006356,0.191259,7.055642,141.141342
80,idle,switchgrass75,2048,0.092368,0.087633,0.001477,0.237217,4.956758,123.736481
80,idle,switchgrass75,2049,0.129615,0.126261,0.0,0.204849,7.011706,149.332138
80,idle,switchgrass75,2050,0.133533,0.116605,0.017511,0.200586,6.007802,141.567657
80,idle,switchgrass75,2051,0.112075,0.107115,0.001908,0.213665,5.842797,123.376808
80,idle,switchgrass75,2052,0.131951,0.129853,9e-06,0.190636,7.182507,140.698013
80,idle,switchgrass75,2053,0.102425,0.093819,0.002689,0.225592,4.878805,150.380646
80,idle,switchgrass75,2054,0.134725,0.120985,0.011725,0.19208,6.045428,136.799057
80,idle,switchgrass75,2055,0.121127,0.12821,1e-06,0.194275,6.626915,147.409042
80,idle,switchgrass75,2056,0.112947,0.112732,0.0,0.230114,6.152664,121.833733
80,idle,switchgrass75,2057,0.107892,0.105997,0.0,0.22255,5.757654,131.899338
80,idle,switchgrass75,2058,0.122313,0.074609,0.047907,0.25057,3.424946,104.227684
80,idle,switchgrass75,2059,0.136735,0.126279,0.013599,0.21191,6.230676,151.75795
80,idle,switchgrass75,2060,0.130164,0.119328,0.0018,0.206577,6.888096,136.401917
80,idle,switchgrass75,2061,0.129674,0.121793,0.0,0.191071,7.072461,159.030472
80,idle,switchgrass75,2062,0.100685,0.098635,2.8e-05,0.228229,5.234822,115.214417
80,idle,switchgrass75,2063,0.121787,0.105597,0.005895,0.210728,5.459096,149.281464
80,idle,switchgrass75,2064,0.086423,0.091364,0.0,0.237395,4.541941,119.790215
80,idle,switchgrass75,2065,0.08502,0.103617,0.0,0.263261,4.426354,80.747902
80,idle,switchgrass75,2066,0.11678,0.016528,0.0,0.222536,6.379223,135.374115
80,idle,switchgrass75,2067,0.114668,0.005652,0.0,0.21006,6.494018,133.875824
